date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:09:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:23%20GMT	http://whenworldscollide.my.canva.site/images/8c0017ac8202dc4d70214b978834bdd4.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/8c0017ac8202dc4d70214b978834bdd4.png	(from https://whenworldscollide.my.canva.site/)
00:09:23	619320/619320	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:23%20GMT	https://whenworldscollide.my.canva.site/images/659cdfe650fef291a72abaad2ca2d06d.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/659cdfe650fef291a72abaad2ca2d06d.png	(from https://whenworldscollide.my.canva.site/)
00:09:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:24%20GMT	http://whenworldscollide.my.canva.site/images/5d0688a2035545ece8e602126b658894.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/5d0688a2035545ece8e602126b658894.png	(from https://whenworldscollide.my.canva.site/)
00:09:25	588103/588103	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:24%20GMT	https://whenworldscollide.my.canva.site/images/8c0017ac8202dc4d70214b978834bdd4.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/8c0017ac8202dc4d70214b978834bdd4.png	(from https://whenworldscollide.my.canva.site/)
00:09:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:26%20GMT	http://whenworldscollide.my.canva.site/images/ee656528bc1182a63b08e3c87f09d9e3.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/ee656528bc1182a63b08e3c87f09d9e3.png	(from https://whenworldscollide.my.canva.site/)
00:09:27	763878/763878	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:26%20GMT	https://whenworldscollide.my.canva.site/images/5d0688a2035545ece8e602126b658894.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/5d0688a2035545ece8e602126b658894.png	(from https://whenworldscollide.my.canva.site/)
00:09:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:28%20GMT	http://whenworldscollide.my.canva.site/images/d9c82b361b5278bae7f78c4682cb4896.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/d9c82b361b5278bae7f78c4682cb4896.png	(from https://whenworldscollide.my.canva.site/)
00:09:29	850242/850242	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:28%20GMT	https://whenworldscollide.my.canva.site/images/ee656528bc1182a63b08e3c87f09d9e3.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/ee656528bc1182a63b08e3c87f09d9e3.png	(from https://whenworldscollide.my.canva.site/)
00:09:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:30%20GMT	http://whenworldscollide.my.canva.site/images/79095bcda99ecae315777b56d60bfc01.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/79095bcda99ecae315777b56d60bfc01.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:31	497379/497379	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:30%20GMT	https://whenworldscollide.my.canva.site/images/d9c82b361b5278bae7f78c4682cb4896.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/d9c82b361b5278bae7f78c4682cb4896.png	(from https://whenworldscollide.my.canva.site/)
00:09:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:32%20GMT	http://whenworldscollide.my.canva.site/images/747ccfcc142b90e129b890368f75aeac.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/747ccfcc142b90e129b890368f75aeac.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:33	93562/93562	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:31%20GMT	https://whenworldscollide.my.canva.site/images/79095bcda99ecae315777b56d60bfc01.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/79095bcda99ecae315777b56d60bfc01.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:34%20GMT	http://whenworldscollide.my.canva.site/images/26079bd4dda9ca220011b3fc5b2939bb.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/26079bd4dda9ca220011b3fc5b2939bb.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:35	55743/55743	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:34%20GMT	https://whenworldscollide.my.canva.site/images/747ccfcc142b90e129b890368f75aeac.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/747ccfcc142b90e129b890368f75aeac.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:36%20GMT	http://whenworldscollide.my.canva.site/images/aa76a33b5b0e56c3014329c75b89bec8.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/aa76a33b5b0e56c3014329c75b89bec8.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:37	126010/126010	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:36%20GMT	https://whenworldscollide.my.canva.site/images/26079bd4dda9ca220011b3fc5b2939bb.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/26079bd4dda9ca220011b3fc5b2939bb.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:37%20GMT	http://whenworldscollide.my.canva.site/images/894911543363f39b402882bda4433895.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/894911543363f39b402882bda4433895.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:38	156667/156667	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:37%20GMT	https://whenworldscollide.my.canva.site/images/aa76a33b5b0e56c3014329c75b89bec8.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/aa76a33b5b0e56c3014329c75b89bec8.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:39%20GMT	http://whenworldscollide.my.canva.site/images/82c46115ba4de1cf0d1fbeaa4098e37b.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/82c46115ba4de1cf0d1fbeaa4098e37b.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:40	212723/212723	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:39%20GMT	https://whenworldscollide.my.canva.site/images/894911543363f39b402882bda4433895.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/894911543363f39b402882bda4433895.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:41%20GMT	http://whenworldscollide.my.canva.site/images/6fb6ffafc14485bc7f92cf004bafd6b1.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/6fb6ffafc14485bc7f92cf004bafd6b1.png	(from https://whenworldscollide.my.canva.site/)
00:09:42	395926/395926	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:41%20GMT	https://whenworldscollide.my.canva.site/images/82c46115ba4de1cf0d1fbeaa4098e37b.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/82c46115ba4de1cf0d1fbeaa4098e37b.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:42	7201/7201	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:43%20GMT	https://whenworldscollide.my.canva.site/images/6fb6ffafc14485bc7f92cf004bafd6b1.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/6fb6ffafc14485bc7f92cf004bafd6b1.png	(from https://whenworldscollide.my.canva.site/)
00:09:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:43%20GMT	http://whenworldscollide.my.canva.site/images/9d46ed713639c96ca2f463bcefc904a8.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/9d46ed713639c96ca2f463bcefc904a8.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:45	40534/40534	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:45%20GMT	https://whenworldscollide.my.canva.site/images/9d46ed713639c96ca2f463bcefc904a8.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/9d46ed713639c96ca2f463bcefc904a8.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:45%20GMT	http://whenworldscollide.my.canva.site/images/f1edfa0fd3eca7930e99aca1c23a98eb.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/f1edfa0fd3eca7930e99aca1c23a98eb.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:46%20GMT	http://whenworldscollide.my.canva.site/images/b662c970ba35cb49da124554837dece7.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/b662c970ba35cb49da124554837dece7.png	(from https://whenworldscollide.my.canva.site/)
00:09:46	38778/38778	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:46%20GMT	https://whenworldscollide.my.canva.site/images/f1edfa0fd3eca7930e99aca1c23a98eb.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/f1edfa0fd3eca7930e99aca1c23a98eb.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:47	4095/4095	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:47%20GMT	https://whenworldscollide.my.canva.site/images/b662c970ba35cb49da124554837dece7.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/b662c970ba35cb49da124554837dece7.png	(from https://whenworldscollide.my.canva.site/)
00:09:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:47%20GMT	http://whenworldscollide.my.canva.site/images/e8354ad45ee061be0beae657b6a65f43.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/e8354ad45ee061be0beae657b6a65f43.png	(from https://whenworldscollide.my.canva.site/)
00:09:47	4202/4202	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:48%20GMT	https://whenworldscollide.my.canva.site/images/e8354ad45ee061be0beae657b6a65f43.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/e8354ad45ee061be0beae657b6a65f43.png	(from https://whenworldscollide.my.canva.site/)
00:09:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:48%20GMT	http://whenworldscollide.my.canva.site/images/71ac6814d93b7d1781b41db48a190280.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/71ac6814d93b7d1781b41db48a190280.png	(from https://whenworldscollide.my.canva.site/)
00:09:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:48%20GMT	http://whenworldscollide.my.canva.site/images/f6002d32f8c8ef064a9cafb400740b75.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/f6002d32f8c8ef064a9cafb400740b75.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:49	87406/87406	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:48%20GMT	https://whenworldscollide.my.canva.site/images/71ac6814d93b7d1781b41db48a190280.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/71ac6814d93b7d1781b41db48a190280.png	(from https://whenworldscollide.my.canva.site/)
00:09:49	26799/26799	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:49%20GMT	https://whenworldscollide.my.canva.site/images/f6002d32f8c8ef064a9cafb400740b75.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/f6002d32f8c8ef064a9cafb400740b75.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:49%20GMT	http://whenworldscollide.my.canva.site/images/b93bcfe113a6a80bdbb08e440c8ff67c.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/b93bcfe113a6a80bdbb08e440c8ff67c.png	(from https://whenworldscollide.my.canva.site/)
00:09:50	4811/4811	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:51%20GMT	https://whenworldscollide.my.canva.site/images/b93bcfe113a6a80bdbb08e440c8ff67c.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/b93bcfe113a6a80bdbb08e440c8ff67c.png	(from https://whenworldscollide.my.canva.site/)
00:09:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:51%20GMT	http://whenworldscollide.my.canva.site/images/9354cb75e71e2eb12c2bf45aa80d0e5a.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/9354cb75e71e2eb12c2bf45aa80d0e5a.png	(from https://whenworldscollide.my.canva.site/)
00:09:51	7765/7765	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:51%20GMT	https://whenworldscollide.my.canva.site/images/9354cb75e71e2eb12c2bf45aa80d0e5a.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/9354cb75e71e2eb12c2bf45aa80d0e5a.png	(from https://whenworldscollide.my.canva.site/)
00:09:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:51%20GMT	http://whenworldscollide.my.canva.site/images/3dd66874625413d1cf5b6b5a026a1522.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/3dd66874625413d1cf5b6b5a026a1522.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:52%20GMT	http://whenworldscollide.my.canva.site/images/28ae03128753f58cb6e8859cfa75f8cf.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/28ae03128753f58cb6e8859cfa75f8cf.png	(from https://whenworldscollide.my.canva.site/)
00:09:53	94618/94618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:52%20GMT	https://whenworldscollide.my.canva.site/images/3dd66874625413d1cf5b6b5a026a1522.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/3dd66874625413d1cf5b6b5a026a1522.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:53	4234/4234	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:53%20GMT	https://whenworldscollide.my.canva.site/images/28ae03128753f58cb6e8859cfa75f8cf.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/28ae03128753f58cb6e8859cfa75f8cf.png	(from https://whenworldscollide.my.canva.site/)
00:09:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:53%20GMT	http://whenworldscollide.my.canva.site/images/18b5f17bd5364111a02f9cb7ecc69c37.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/18b5f17bd5364111a02f9cb7ecc69c37.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:55	17245/17245	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:55%20GMT	https://whenworldscollide.my.canva.site/images/18b5f17bd5364111a02f9cb7ecc69c37.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/18b5f17bd5364111a02f9cb7ecc69c37.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:55%20GMT	http://whenworldscollide.my.canva.site/images/e0fda0d242c812af96dd7cee48129fe5.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/e0fda0d242c812af96dd7cee48129fe5.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:55	20741/20741	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:56%20GMT	https://whenworldscollide.my.canva.site/images/e0fda0d242c812af96dd7cee48129fe5.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/e0fda0d242c812af96dd7cee48129fe5.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:56%20GMT	http://whenworldscollide.my.canva.site/images/6a3f5266f12809977c96c52dda9d6bcb.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/6a3f5266f12809977c96c52dda9d6bcb.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:57%20GMT	http://whenworldscollide.my.canva.site/images/a3278d413818141a70031b74f3696339.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/a3278d413818141a70031b74f3696339.png	(from https://whenworldscollide.my.canva.site/)
00:09:58	43654/43654	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:57%20GMT	https://whenworldscollide.my.canva.site/images/6a3f5266f12809977c96c52dda9d6bcb.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/6a3f5266f12809977c96c52dda9d6bcb.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:58	7230/7230	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:09:58%20GMT	https://whenworldscollide.my.canva.site/images/a3278d413818141a70031b74f3696339.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/a3278d413818141a70031b74f3696339.png	(from https://whenworldscollide.my.canva.site/)
00:09:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:58%20GMT	http://whenworldscollide.my.canva.site/images/e221b9f254019962ec9e661c69fa40d4.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/e221b9f254019962ec9e661c69fa40d4.jpg	(from https://whenworldscollide.my.canva.site/)
00:09:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:09:59%20GMT	http://whenworldscollide.my.canva.site/images/76a7b1901f72d2dabf69c7ab32866021.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/76a7b1901f72d2dabf69c7ab32866021.png	(from https://whenworldscollide.my.canva.site/)
00:09:59	38608/38608	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:09:59%20GMT	https://whenworldscollide.my.canva.site/images/e221b9f254019962ec9e661c69fa40d4.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/e221b9f254019962ec9e661c69fa40d4.jpg	(from https://whenworldscollide.my.canva.site/)
00:10:00	7775/7775	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:10:00%20GMT	https://whenworldscollide.my.canva.site/images/76a7b1901f72d2dabf69c7ab32866021.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/76a7b1901f72d2dabf69c7ab32866021.png	(from https://whenworldscollide.my.canva.site/)
00:10:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:10:00%20GMT	http://whenworldscollide.my.canva.site/images/0a16e25b2e138be43f3da6064f62ad1e.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/0a16e25b2e138be43f3da6064f62ad1e.jpg	(from https://whenworldscollide.my.canva.site/)
00:10:00	29968/29968	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:10:00%20GMT	https://whenworldscollide.my.canva.site/images/0a16e25b2e138be43f3da6064f62ad1e.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/0a16e25b2e138be43f3da6064f62ad1e.jpg	(from https://whenworldscollide.my.canva.site/)
00:10:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:10:01%20GMT	http://whenworldscollide.my.canva.site/images/ffa5334190dcdb31e01331385131fd9e.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/ffa5334190dcdb31e01331385131fd9e.png	(from https://whenworldscollide.my.canva.site/)
00:10:01	5394/5394	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:10:02%20GMT	https://whenworldscollide.my.canva.site/images/ffa5334190dcdb31e01331385131fd9e.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/ffa5334190dcdb31e01331385131fd9e.png	(from https://whenworldscollide.my.canva.site/)
00:10:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:10:02%20GMT	http://whenworldscollide.my.canva.site/images/b32ba566645ec5aa98df16f5280c79d5.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/b32ba566645ec5aa98df16f5280c79d5.jpg	(from https://whenworldscollide.my.canva.site/)
00:10:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:10:02%20GMT	http://whenworldscollide.my.canva.site/images/350c26755807ccc8543882f696631d3d.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/350c26755807ccc8543882f696631d3d.jpg	(from https://whenworldscollide.my.canva.site/)
00:10:02	42237/42237	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:10:02%20GMT	https://whenworldscollide.my.canva.site/images/b32ba566645ec5aa98df16f5280c79d5.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/b32ba566645ec5aa98df16f5280c79d5.jpg	(from https://whenworldscollide.my.canva.site/)
00:10:04	41660/41660	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2022:10:03%20GMT	https://whenworldscollide.my.canva.site/images/350c26755807ccc8543882f696631d3d.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/350c26755807ccc8543882f696631d3d.jpg	(from https://whenworldscollide.my.canva.site/)
00:10:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:10:03%20GMT	http://whenworldscollide.my.canva.site/images/fff1e48870fb7c22efdb935cd37a3a83.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/fff1e48870fb7c22efdb935cd37a3a83.png	(from https://whenworldscollide.my.canva.site/)
00:10:04	4955/4955	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:10:05%20GMT	https://whenworldscollide.my.canva.site/images/fff1e48870fb7c22efdb935cd37a3a83.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/fff1e48870fb7c22efdb935cd37a3a83.png	(from https://whenworldscollide.my.canva.site/)
00:10:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:10:05%20GMT	http://whenworldscollide.my.canva.site/images/03710d4d49a0363ad7ad209816532be2.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/03710d4d49a0363ad7ad209816532be2.png	(from https://whenworldscollide.my.canva.site/)
00:10:05	4755/4755	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2022:10:05%20GMT	https://whenworldscollide.my.canva.site/images/03710d4d49a0363ad7ad209816532be2.png	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/03710d4d49a0363ad7ad209816532be2.png	(from https://whenworldscollide.my.canva.site/)
00:10:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20Oct%202023%2022:10:05%20GMT	http://whenworldscollide.my.canva.site/images/2277466b647756762cc80f1a14def090.jpg	C:/Downloaded%20Web%20Sites/Worldscollide/WorldsCollide/whenworldscollide.my.canva.site/images/2277466b647756762cc80f1a14def090.jpg	(from https://whenworldscollide.my.canva.site/)
